5400.000000	1645.900000	0.962900	277.450000	4.300000	0.819700	83053.000000	1734.600000	0.851300	1.042800	0.002023	333.900000	1096.000000	649.100000
5600.000000	1706.900000	0.961500	277.060000	3.910000	0.813500	82431.000000	1721.600000	0.846100	1.036500	0.002011	333.700000	1095.000000	648.600000
5800.000000	1767.800000	0.960100	276.660000	3.510000	0.807400	81814.000000	1708.700000	0.841000	1.030200	0.001999	333.400000	1094.000000	648.200000
6000.000000	1828.800000	0.958700	276.260000	3.110000	0.801400	81200.000000	1695.900000	0.835900	1.023900	0.001987	333.200000	1093.000000	647.700000
6200.000000	1889.800000	0.957400	275.870000	2.720000	0.795400	80589.000000	1683.100000	0.830800	1.017700	0.001975	333.000000	1092.000000	647.200000
6400.000000	1950.700000	0.956000	275.470000	2.320000	0.789400	79983.000000	1670.500000	0.825700	1.011500	0.001963	332.700000	1092.000000	646.800000
6600.000000	2011.700000	0.954600	275.070000	1.920000	0.783400	79380.000000	1657.900000	0.820700	1.005300	0.001951	332.500000	1091.000000	646.300000
6800.000000	2072.600000	0.953200	274.680000	1.530000	0.777500	78781.000000	1645.400000	0.815600	0.999200	0.001939	332.200000	1090.000000	645.800000
7000.000000	2133.600000	0.951900	274.280000	1.130000	0.771600	78185.000000	1632.900000	0.810600	0.993000	0.001927	332.000000	1089.000000	645.400000
7200.000000	2194.600000	0.950500	273.890000	0.740000	0.765800	77594.000000	1620.600000	0.805700	0.986900	0.001915	331.800000	1088.000000	644.900000
7400.000000	2255.500000	0.949100	273.490000	0.340000	0.760000	77005.000000	1608.300000	0.800700	0.980900	0.001903	331.500000	1088.000000	644.400000
7600.000000	2316.500000	0.947700	273.090000	-0.060000	0.754200	76421.000000	1596.100000	0.795800	0.974900	0.001892	331.300000	1087.000000	644.000000
7800.000000	2377.400000	0.946400	272.700000	-0.450000	0.748500	75840.000000	1583.900000	0.790900	0.968800	0.001880	331.000000	1086.000000	643.500000
8000.000000	2438.400000	0.945000	272.300000	-0.850000	0.742800	75262.000000	1571.900000	0.786000	0.962900	0.001868	330.800000	1085.000000	643.000000
8200.000000	2499.400000	0.943600	271.900000	-1.250000	0.737100	74689.000000	1559.900000	0.781200	0.956900	0.001857	330.600000	1085.000000	642.600000
8400.000000	2560.300000	0.942200	271.510000	-1.640000	0.731500	74118.000000	1548.000000	0.776300	0.951000	0.001845	330.300000	1084.000000	642.100000
8600.000000	2621.300000	0.940900	271.110000	-2.040000	0.725900	73551.000000	1536.200000	0.771500	0.945100	0.001834	330.100000	1083.000000	641.600000
